country_iso3,replenishment_round,donate_dummy,donation_usd,log_gdp_per_capita,dac_member,un_voting_align,trade_openness,gov_effectiveness,peer_donor,log_gdp_level,fiscal_balance_pct_gdp,ida_vote_share_lag,trade_exposure_ida,log_donation_lag,us_eu_ally,sovereign_credit_rating
ESP,IDA16,1,1066409000.0000001,10.330673,1,0.631781,52.6934,0.796287,1,27.987288,-5.043,1.5,0.18,20.738249,1,A
ESP,IDA17,1,391870600.0,10.282911,1,0.643568,61.6688,1.023951,1,27.940113,-7.4178,1.5,0.18,20.787563,1,A
ESP,IDA18,0,0.0,10.194499,1,0.699627,63.1887,1.054032,1,27.848562,-5.3035,1.5,0.18,19.786442,1,A
ESP,IDA19,1,327380000.0,10.301811,1,0.65055,66.3662,1.118598,1,27.969988,-4.2752,1.5,0.18,0.0,1,A
ESP,IDA20,1,348140000.0,10.335253,1,0.644055,66.5246,1.120272,1,28.01031,-8.2398,1.5,0.18,19.606632,1,A
ESP,IDA21,1,433400000.0,10.472396,1,0.684985,69.9503,1.110811,1,28.176637,-4.3736,1.5,0.18,19.668115,1,A
EST,IDA1,0,0.0,,0,0.644032,,0.376811,0,,,0.05,0.15,0.0,1,AA-
EST,IDA2,0,0.0,,0,0.644032,,0.376811,0,,,0.05,0.15,0.0,1,AA-
EST,IDA3,0,0.0,,0,0.644032,,0.376811,0,,,0.05,0.15,0.0,1,AA-
EST,IDA4,0,0.0,,0,0.644032,,0.376811,1,,,0.05,0.15,0.0,1,AA-
EST,IDA5,0,0.0,,0,0.644032,,0.376811,1,,,0.05,0.15,0.0,1,AA-
EST,IDA6,0,0.0,,0,0.644032,,0.376811,1,,,0.05,0.15,0.0,1,AA-
EST,IDA7,0,0.0,,0,0.644032,,0.376811,1,,,0.05,0.15,0.0,1,AA-
EST,IDA8,0,0.0,,0,0.644032,,0.376811,1,,,0.05,0.15,0.0,1,AA-
EST,IDA9,0,0.0,7.895774,0,0.652402,132.1264,0.376811,1,22.112828,3.5836,0.05,0.15,0.0,1,AA-
EST,IDA10,0,0.0,7.895774,0,0.613795,132.1264,0.376811,1,22.112828,4.9695,0.05,0.15,0.0,1,AA-
EST,IDA11,0,0.0,8.125905,0,0.655991,132.9774,0.376811,1,22.288965,0.1304,0.05,0.15,0.0,1,AA-
EST,IDA12,0,0.0,8.328677,0,0.65355,144.1165,0.201041,1,22.473667,-2.63,0.05,0.15,0.0,1,AA-
EST,IDA13,0,0.0,8.583577,0,0.604147,123.2823,0.640087,1,22.7207,2.9278,0.05,0.15,0.0,1,AA-
EST,IDA14,0,0.0,9.250968,0,0.581677,135.9128,0.915624,1,23.370114,2.1709,0.05,0.15,0.0,1,AA-
EST,IDA15,1,3227800.0,9.725881,0,0.568735,133.9808,0.994864,1,23.834568,4.3744,0.05,0.15,0.0,1,AA-
EST,IDA16,1,4408900.0,9.593131,0,0.70042,143.6718,1.03896,1,23.694929,-2.537,0.05,0.15,14.987312,1,AA-
EST,IDA17,1,5167000.0,9.868398,0,0.665284,164.6016,1.06275,1,23.960022,-0.3293,0.05,0.15,15.299136,1,AA-
EST,IDA18,1,4293500.0,9.834479,0,0.699966,147.7462,1.063681,1,23.924427,-0.3804,0.05,0.15,15.457803,1,AA-
EST,IDA19,1,4500000.0,10.086694,0,0.684038,140.3521,1.195364,1,24.185049,-0.4485,0.05,0.15,15.272613,1,AA-
EST,IDA20,1,6140000.0,10.238214,0,0.697008,160.4719,1.370721,1,24.339604,-2.5934,0.05,0.15,15.319588,1,AA-
EST,IDA21,1,6560000.0,10.355466,0,0.718743,151.0377,1.296991,1,24.487494,0.6194,0.05,0.15,15.630335,1,AA-
FIN,IDA1,1,2298000.0,7.338535,0,0.78299,,1.66633,0,22.66329,,1.2,0.12,0.0,1,AA+
FIN,IDA2,1,3720000.0,7.563872,0,0.829824,49.417,1.66633,0,22.911177,,1.2,0.12,14.64755,1,AA+
FIN,IDA3,1,12240000.0,7.810298,0,0.769705,49.417,1.66633,0,23.153235,4.4571,1.2,0.12,15.129234,1,AA+
FIN,IDA4,1,25200000.0,8.336521,0,0.747231,48.5034,1.66633,1,23.692351,5.9355,1.2,0.12,16.32022,1,AA+
FIN,IDA5,1,41000000.0,8.863578,1,0.721177,52.3853,1.66633,1,24.234894,2.609,1.2,0.12,17.042355,1,AA+
FIN,IDA6,1,70956600.0,9.325893,1,0.630446,62.9412,1.66633,1,24.705747,0.6021,1.2,0.12,17.529083,1,AA+
FIN,IDA7,1,63331700.0,9.290096,1,0.528844,56.6184,1.66633,1,24.691121,0.394,1.2,0.12,18.077579,1,AA+
FIN,IDA8,1,109880800.0,9.829035,1,0.56808,49.4948,1.66633,1,25.240315,-0.3637,1.2,0.12,17.963897,1,AA+
FIN,IDA9,1,192265800.0,10.252954,1,0.553937,45.839,1.66633,1,25.675185,1.4647,1.2,0.12,18.514907,1,AA+
FIN,IDA10,1,179270000.0,9.775011,1,0.659281,58.2315,1.66633,1,25.213161,-10.5233,1.2,0.12,19.074389,1,AA+
FIN,IDA11,1,36688300.0,10.156449,1,0.702915,65.7903,1.66633,1,25.606007,-4.5334,1.2,0.12,19.004404,1,AA+
FIN,IDA12,1,71110800.0,10.172767,1,0.631173,66.2545,1.92011,1,25.630274,1.644,1.2,0.12,17.417968,1,AA+
FIN,IDA13,1,81522700.0,10.203199,1,0.603771,69.3209,2.32219,1,25.667483,3.9504,1.2,0.12,18.07975,1,AA+
FIN,IDA14,1,128272100.0,10.572595,1,0.583696,76.589,2.175492,1,26.04559,2.912,1.2,0.12,18.216392,1,AA+
FIN,IDA15,1,293079200.0,10.788763,1,0.561204,82.8632,1.893149,1,26.26985,4.7723,1.2,0.12,18.669664,1,AA+
FIN,IDA16,1,337911200.0,10.747343,1,0.639701,75.4612,2.146959,1,26.242443,-3.1135,1.2,0.12,19.495953,1,AA+
FIN,IDA17,1,351988900.0,10.813579,1,0.653552,77.4852,2.232823,1,26.32268,-2.5514,1.2,0.12,19.638294,1,AA+
FIN,IDA18,1,116078400.0,10.679395,1,0.646167,71.7222,1.938097,1,26.198799,-1.9669,1.2,0.12,19.67911,1,AA+
FIN,IDA19,1,127040000.0,10.786391,1,0.614776,80.5642,2.149106,1,26.31057,-0.4285,1.2,0.12,18.569776,1,AA+
FIN,IDA20,1,148670000.0,10.879916,1,0.643039,79.7893,2.156052,1,26.407605,-3.08,1.2,0.12,18.660013,1,AA+
FIN,IDA21,1,109930000.0,10.880869,1,0.719783,83.4601,1.817161,1,26.422695,-3.1354,1.2,0.12,18.81724,1,AA+
FRA,IDA1,1,61872000.0,7.451959,1,0.882084,26.3902,1.525915,0,25.156789,,5.0,0.18,0.0,1,AA-
FRA,IDA2,1,97200000.0,7.831283,1,0.833171,28.3406,1.525915,0,25.580832,,5.0,0.18,17.940578,1,AA-
FRA,IDA3,1,150000000.0,7.948932,1,0.850099,32.8978,1.525915,0,25.715824,2.211,5.0,0.18,18.392281,1,AA-
FRA,IDA4,1,253545000.0,8.498323,1,0.924923,35.998,1.525915,1,26.291498,2.0489,5.0,0.18,18.826146,1,AA-
FRA,IDA5,1,413300000.0,8.917145,1,0.895927,42.3616,1.525915,1,26.730608,0.2909,5.0,0.18,19.351052,1,AA-
FRA,IDA6,1,636271200.0,9.438683,1,0.881767,45.2427,1.525915,1,27.2665,1.0733,5.0,0.18,19.839684,1,AA-
FRA,IDA7,1,579491800.0,9.139048,1,0.771723,49.4017,1.525915,1,26.986728,-1.9462,5.0,0.18,20.271135,1,AA-
FRA,IDA8,1,1002625300.0,9.691266,1,0.799918,42.0235,1.525915,1,27.554487,-1.4087,5.0,0.18,20.177662,1,AA-
FRA,IDA9,1,1216012000.0,9.979822,1,0.811949,44.5863,1.525915,1,27.860266,-0.7735,5.0,0.18,20.725888,1,AA-
FRA,IDA10,1,1308671000.0,10.009595,1,0.779083,41.7256,1.525915,1,27.904389,-5.4554,5.0,0.18,20.918842,1,AA-
FRA,IDA11,1,535735600.0,10.194575,1,0.764406,46.1125,1.525915,1,28.10033,-3.4625,5.0,0.18,20.992278,1,AA-
FRA,IDA12,1,865347800.0,10.109538,1,0.729992,51.6707,1.460286,1,28.027725,-1.659,5.0,0.18,20.099151,1,AA-
FRA,IDA13,1,815227200.0,10.091815,1,0.712736,55.1325,1.548752,1,28.031425,-3.0043,5.0,0.18,20.578642,1,AA-
FRA,IDA14,1,1520549900.0,10.45439,1,0.69099,55.8228,1.714451,1,28.415902,-3.025,5.0,0.18,20.518977,1,AA-
FRA,IDA15,1,2102728400.0,10.633116,1,0.708413,58.1526,1.519692,1,28.607773,-2.4263,5.0,0.18,21.142338,1,AA-
FRA,IDA16,1,1745665700.0,10.613856,1,0.750295,56.5876,1.440964,1,28.604157,-6.4269,5.0,0.18,21.466502,1,AA-
FRA,IDA17,1,1754545500.0,10.661232,1,0.74825,61.8192,1.474278,1,28.666366,-4.3453,5.0,0.18,21.280402,1,AA-
FRA,IDA18,1,1494186800.0,10.519327,1,0.762705,63.3428,1.420043,1,28.535404,-3.6991,5.0,0.18,21.285476,1,AA-
FRA,IDA19,1,1631000000.0,10.60679,1,0.72672,66.429,1.482133,1,28.632679,-2.5409,5.0,0.18,21.124848,1,AA-
FRA,IDA20,1,1739320000.0,10.685678,1,0.767287,63.7885,1.536327,1,28.718382,-7.413,5.0,0.18,21.212459,1,AA-
FRA,IDA21,1,1345770000.0,10.738635,1,0.776178,68.1082,1.200701,1,28.781733,-5.15,5.0,0.18,21.27676,1,AA-
GBR,IDA1,1,96600000.0,7.386134,1,0.960217,,1.659474,0,25.184126,,6.0,0.2,0.0,1,AA
GBR,IDA2,1,155520000.0,7.576486,1,0.979832,43.0043,1.659474,0,25.403172,,6.0,0.2,18.386089,1,AA
GBR,IDA3,1,311040000.0,7.761125,1,0.967034,43.0043,1.659474,0,25.595956,1.7736,6.0,0.2,18.862285,1,AA
GBR,IDA4,1,499500000.0,8.139229,1,0.989873,47.447,1.659474,1,25.983559,0.5904,6.0,0.2,19.555432,1,AA
GBR,IDA5,1,814300000.0,8.451361,1,0.944508,58.9313,1.659474,1,26.295673,-1.3553,6.0,0.2,20.029118,1,AA
GBR,IDA6,1,1194557400.0,9.213541,1,0.904476,51.3103,1.659474,1,27.059999,-2.0695,6.0,0.2,20.517839,1,AA
GBR,IDA7,1,595989300.0,9.009349,1,0.851982,55.4083,1.659474,1,26.85772,-2.1444,6.0,0.2,20.901042,1,AA
GBR,IDA8,1,920211100.0,9.481785,1,0.83123,49.8949,1.659474,1,27.336868,-0.5279,6.0,0.2,20.205733,1,AA
GBR,IDA9,1,1072011299.9999999,9.857206,1,0.848692,48.2498,1.659474,1,27.720102,0.0266,6.0,0.2,20.640114,1,AA
GBR,IDA10,1,1102069200.0,9.819509,1,0.833801,49.7482,1.659474,1,27.690599,-6.7742,6.0,0.2,20.792802,1,AA
GBR,IDA11,1,451330900.0,10.106566,1,0.813087,52.0576,1.659474,1,27.985394,-5.6224,6.0,0.2,20.820455,1,AA
GBR,IDA12,1,865347800.0,10.270143,1,0.770303,49.4684,1.65956,1,28.157794,-1.2454,6.0,0.2,19.927711,1,AA
GBR,IDA13,1,1377980800.0,10.314229,1,0.754591,51.2362,1.783054,1,28.213536,-4.1072,6.0,0.2,20.578642,1,AA
GBR,IDA14,1,2817720400.0,10.651129,1,0.723702,52.5443,1.83675,1,28.567648,-4.295,6.0,0.2,21.043885,1,AA
GBR,IDA15,1,4545314400.0,10.832281,1,0.7234,52.7494,1.666479,1,28.763938,-4.6707,6.0,0.2,21.759194,1,AA
GBR,IDA16,1,4170835800.0,10.591077,1,0.820534,59.0512,1.480721,1,28.546007,-5.8366,6.0,0.2,22.237363,1,AA
GBR,IDA17,1,4642222100.0,10.682973,1,0.791573,61.7195,1.446448,1,28.659536,-6.4508,6.0,0.2,22.151382,1,AA
GBR,IDA18,1,3991161400.0,10.627598,1,0.815551,59.8395,1.652839,1,28.626791,-3.6221,6.0,0.2,22.258459,1,AA
GBR,IDA19,1,3893630000.0,10.67264,1,0.777724,65.0036,1.396672,1,28.687321,-3.1356,6.0,0.2,22.107348,1,AA
GBR,IDA20,1,1965020000.0,10.772506,1,0.845146,58.5384,1.328969,1,28.79247,-8.3834,6.0,0.2,22.082608,1,AA
GBR,IDA21,1,2519560000.0,10.882685,1,0.85591,62.8402,1.18491,1,28.935572,-6.3084,6.0,0.2,21.398768,1,AA
GRC,IDA1,0,0.0,6.530235,0,0.956685,23.6849,0.507968,0,22.483412,,0.1,0.15,0.0,1,BBB-
GRC,IDA2,0,0.0,7.037363,0,0.716757,22.967,0.507968,0,23.020872,,0.1,0.15,0.0,1,BBB-
GRC,IDA3,0,0.0,7.295466,0,0.569393,22.4574,0.507968,0,23.284911,3.4009,0.1,0.15,0.0,1,BBB-
GRC,IDA4,0,0.0,7.811165,0,0.735525,30.8646,0.507968,1,23.81599,2.8059,0.1,0.15,0.0,1,BBB-
GRC,IDA5,0,0.0,8.251226,0,0.613138,33.7628,0.507968,1,24.297662,1.0084,0.1,0.15,0.0,1,BBB-
GRC,IDA6,1,5917400.0,8.667627,0,0.695048,43.4794,0.507968,1,24.749318,0.2608,0.1,0.15,0.0,1,BBB-
GRC,IDA7,1,4201000.0,8.473257,0,0.446574,39.8493,0.507968,1,24.580878,-6.4687,0.1,0.15,15.593408,1,BBB-
GRC,IDA8,1,6863100.0,8.775484,0,0.551335,41.2601,0.507968,1,24.893639,-7.8475,0.1,0.15,15.250833,1,BBB-
GRC,IDA9,0,0.0,9.155532,0,0.552268,39.0357,0.507968,1,25.293115,-18.6853,0.1,0.15,15.74167,1,BBB-
GRC,IDA10,1,9377200.0,9.235746,0,0.582186,36.033,0.507968,1,25.398854,-9.0444,0.1,0.15,0.0,1,BBB-
GRC,IDA11,1,3676100.0,9.505434,0,0.621862,36.8209,0.507968,1,25.682629,-7.4475,0.1,0.15,16.053792,1,BBB-
GRC,IDA12,1,13720000.0,9.452701,1,0.628929,48.176,0.282045,1,25.644205,-2.9137,0.1,0.15,15.117363,1,BBB-
GRC,IDA13,1,15716000.0,9.531133,1,0.592354,50.0533,0.435537,1,25.735592,-3.657,0.1,0.15,16.434365,1,BBB-
GRC,IDA14,1,25826900.0,10.001255,1,0.577661,50.3555,0.497913,1,26.213507,-6.8541,0.1,0.15,16.57019,1,BBB-
GRC,IDA15,1,73849700.0,10.255579,1,0.581305,54.5257,0.495819,1,26.473381,-7.4698,0.1,0.15,17.066927,1,BBB-
GRC,IDA16,0,0.0,10.190659,1,0.65757,50.9225,0.304424,1,26.415035,-13.1249,0.1,0.15,18.117543,1,BBB-
GRC,IDA17,0,0.0,9.979214,1,0.64403,62.9547,0.396537,1,26.189452,-17.5938,0.1,0.15,0.0,1,BBB-
GRC,IDA18,1,16044899.999999998,9.79363,1,0.611952,63.6575,0.083899,1,25.98646,-2.4661,0.1,0.15,0.0,1,BBB-
GRC,IDA19,1,10100000.0,9.869691,1,0.639382,80.5901,0.458974,1,26.05746,-2.8097,0.1,0.15,16.590902,1,BBB-
GRC,IDA20,0,0.0,9.935698,1,0.64048,88.0127,0.572722,1,26.109154,-11.0552,0.1,0.15,16.128046,1,BBB-
GRC,IDA21,0,0.0,10.111564,1,0.658845,89.7765,0.191273,1,26.269374,-2.5382,0.1,0.15,0.0,1,BBB-
HRV,IDA1,0,0.0,,0,0.624543,,-0.335196,0,,,0.05,0.15,0.0,1,BBB+
HRV,IDA2,0,0.0,,0,0.624543,,-0.335196,0,,,0.05,0.15,0.0,1,BBB+
HRV,IDA3,0,0.0,,0,0.624543,,-0.335196,0,,,0.05,0.15,0.0,1,BBB+
HRV,IDA4,0,0.0,,0,0.624543,,-0.335196,1,,,0.05,0.15,0.0,1,BBB+
HRV,IDA5,0,0.0,,0,0.624543,,-0.335196,1,,,0.05,0.15,0.0,1,BBB+
HRV,IDA6,0,0.0,,0,0.624543,,-0.335196,1,,,0.05,0.15,0.0,1,BBB+
HRV,IDA7,0,0.0,,0,0.624543,,-0.335196,1,,,0.05,0.15,0.0,1,BBB+
HRV,IDA8,0,0.0,8.588417,0,0.624543,,-0.335196,1,23.967818,,0.05,0.15,0.0,1,BBB+
HRV,IDA9,0,0.0,8.588417,0,0.608934,,-0.335196,1,23.967818,-3.3806,0.05,0.15,0.0,1,BBB+
HRV,IDA10,0,0.0,7.802824,0,0.614254,62.8043,-0.335196,1,23.144491,1.2035,0.05,0.15,0.0,1,BBB+
HRV,IDA11,0,0.0,8.575394,0,0.606094,67.0543,-0.335196,1,23.907591,-3.1174,0.05,0.15,0.0,1,BBB+
HRV,IDA12,0,0.0,8.569602,0,0.574291,66.2638,-0.307166,1,23.891986,-6.3786,0.05,0.15,0.0,1,BBB+
HRV,IDA13,0,0.0,8.735458,0,0.574559,81.161,0.20604,1,24.010089,-3.4452,0.05,0.15,0.0,1,BBB+
HRV,IDA14,0,0.0,9.253738,0,0.574671,81.4923,0.354903,1,24.53022,-1.2332,0.05,0.15,0.0,1,BBB+
HRV,IDA15,0,0.0,9.529218,0,0.568918,83.2622,0.375387,1,24.805717,0.6098,0.05,0.15,0.0,1,BBB+
HRV,IDA16,0,0.0,9.527321,0,0.669189,72.6467,0.28689,1,24.800383,-6.4548,0.05,0.15,0.0,1,BBB+
HRV,IDA17,0,0.0,9.556406,0,0.654792,80.9188,0.415606,1,24.815045,-5.0544,0.05,0.15,0.0,1,BBB+
HRV,IDA18,0,0.0,9.458775,0,0.686392,92.1392,0.264944,1,24.686946,-1.4798,0.05,0.15,0.0,1,BBB+
HRV,IDA19,0,0.0,9.65269,0,0.646645,101.3948,0.419108,1,24.841762,0.6085,0.05,0.15,0.0,1,BBB+
HRV,IDA20,1,3330000.0,9.786324,0,0.694302,102.3287,0.755799,1,24.957407,-1.6967,0.05,0.15,0.0,1,BBB+
HRV,IDA21,1,6500000.0,10.087909,0,0.755914,104.9123,0.709762,1,25.255691,-3.0448,0.05,0.15,15.018483,1,BBB+
HUN,IDA1,0,0.0,,0,0.002663,,0.813589,0,,,0.2,0.15,0.0,1,BBB
HUN,IDA2,0,0.0,6.16633,0,0.072968,,0.813589,0,22.309685,,0.2,0.15,0.0,1,BBB
HUN,IDA3,0,0.0,6.326502,0,0.008179,,0.813589,0,22.47783,,0.2,0.15,0.0,1,BBB
HUN,IDA4,0,0.0,6.775346,0,0.021121,,0.813589,1,22.935739,,0.2,0.15,0.0,1,BBB
HUN,IDA5,0,0.0,7.235904,0,0.004434,,0.813589,1,23.416789,,0.2,0.15,0.0,1,BBB
HUN,IDA6,0,0.0,7.67704,0,0.006877,,0.813589,1,23.863833,0.209,0.2,0.15,0.0,1,BBB
HUN,IDA7,0,0.0,7.596512,0,0.044899,,0.813589,1,23.77928,5.2521,0.2,0.15,0.0,1,BBB
HUN,IDA8,1,15101700.0,7.850093,0,0.184646,,0.813589,1,24.027659,-1.1023,0.2,0.15,0.0,1,BBB
HUN,IDA9,1,14960400.0,8.108786,0,0.568341,58.2053,0.813589,1,24.263598,2.0696,0.2,0.15,16.530318,1,BBB
HUN,IDA10,1,13790000.0,8.265307,0,0.657623,53.4135,0.813589,1,24.418531,-4.5313,0.2,0.15,16.520917,1,BBB
HUN,IDA11,1,4359000.0,8.421125,0,0.695957,83.022,0.813589,1,24.56987,-5.5089,0.2,0.15,16.439454,1,BBB
HUN,IDA12,1,7038400.0,8.476779,0,0.681496,113.8695,0.844467,1,24.61835,-6.3415,0.2,0.15,15.287753,1,BBB
HUN,IDA13,1,8068199.999999999,8.803581,0,0.627106,118.2693,0.969299,1,24.937413,-7.0541,0.2,0.15,15.766892,1,BBB
HUN,IDA14,1,12996700.0,9.324758,0,0.587003,128.0048,0.752813,1,25.451523,-7.0351,0.2,0.15,15.903441,1,BBB
HUN,IDA15,1,19739700.0,9.542131,0,0.582714,155.6014,0.493908,1,25.665789,-4.678,0.2,0.15,16.380206,1,BBB
HUN,IDA16,1,20853600.0,9.487202,0,0.67393,157.839,0.450447,1,25.6053,-5.5624,0.2,0.15,16.798142,1,BBB
HUN,IDA17,1,20884500.0,9.528027,0,0.664854,164.476,0.571264,1,25.633315,-6.7899,0.2,0.15,16.853037,1,BBB
HUN,IDA18,1,18470500.0,9.489173,1,0.706801,163.9719,0.555289,1,25.582951,-2.8974,0.2,0.15,16.854518,1,BBB
HUN,IDA19,1,19360000.0,9.741725,1,0.688318,159.9256,0.523824,1,25.828827,-1.4558,0.2,0.15,16.731685,1,BBB
HUN,IDA20,1,20630000.0,9.853805,1,0.70128,159.1875,0.784219,1,25.934296,-6.5133,0.2,0.15,16.77872,1,BBB
HUN,IDA21,1,23240000.0,10.055879,1,0.769302,146.5046,0.501908,1,26.129194,-4.457,0.2,0.15,16.842257,1,BBB
IRL,IDA1,0,0.0,6.777825,0,0.889627,,1.463569,0,21.641584,,0.7,0.15,0.0,1,AA
IRL,IDA2,0,0.0,7.055188,0,0.771539,74.426,1.463569,0,21.940757,,0.7,0.15,0.0,1,AA
IRL,IDA3,0,0.0,7.304189,0,0.716721,74.426,1.463569,0,22.20396,-1.265,0.7,0.15,0.0,1,AA
IRL,IDA4,1,7500000.0,7.793285,0,0.789172,75.2356,1.463569,1,22.735655,-1.1461,0.7,0.15,0.0,1,AA
IRL,IDA5,1,8591500.0,8.139462,0,0.834762,97.9998,1.463569,1,23.143486,-4.4198,0.7,0.15,15.830414,1,AA
IRL,IDA6,1,13010400.0,8.759737,0,0.733502,102.3031,1.463569,1,23.802781,-8.2111,0.7,0.15,15.966284,1,AA
IRL,IDA7,1,9660000.0,8.646822,0,0.590999,108.3055,1.463569,1,23.724316,-7.4288,0.7,0.15,16.38126,1,AA
IRL,IDA8,1,15101700.0,9.167633,1,0.611581,100.7442,1.463569,1,24.247286,-8.5258,0.7,0.15,16.083504,1,AA
IRL,IDA9,1,19180000.0,9.549046,1,0.559277,105.0294,1.463569,1,24.621304,-3.4836,0.7,0.15,16.530318,1,AA
IRL,IDA10,1,21236600.0,9.592678,1,0.618493,116.6027,1.463569,1,24.682506,-4.5143,0.7,0.15,16.769379,1,AA
IRL,IDA11,1,13440300.0,9.944433,1,0.6025,138.8681,1.463569,1,25.051243,-0.1726,0.7,0.15,16.871237,1,AA
IRL,IDA12,1,28578800.0,10.178772,1,0.577201,159.871,1.471617,1,25.317314,3.7907,0.7,0.15,16.413768,1,AA
IRL,IDA13,1,47229500.0,10.395297,1,0.555979,163.7193,1.418866,1,25.579942,0.2527,0.7,0.15,17.168176,1,AA
IRL,IDA14,1,87769100.0,10.838267,1,0.544272,148.1756,1.600051,1,26.079272,1.769,0.7,0.15,17.670529,1,AA
IRL,IDA15,1,143206400.0,11.025107,1,0.533375,153.3968,1.376367,1,26.321981,1.2675,0.7,0.15,18.29022,1,AA
IRL,IDA16,0,0.0,10.791872,1,0.621517,190.0803,1.034084,1,26.124739,-31.4656,0.7,0.15,18.779798,1,AA
IRL,IDA17,1,120913500.0,10.869285,1,0.609404,199.7426,1.339988,1,26.216015,-5.6232,0.7,0.15,0.0,1,AA
IRL,IDA18,1,100312200.0,11.068661,1,0.612754,239.7085,1.416036,1,26.444991,-0.0612,0.7,0.15,18.610586,1,AA
IRL,IDA19,1,114040000.0,11.312371,1,0.592343,257.6528,1.303557,1,26.732599,1.348,0.7,0.15,18.423798,1,AA
IRL,IDA20,1,126440000.0,11.550062,1,0.594827,231.0324,1.618438,1,26.996886,-0.7411,0.7,0.15,18.55206,1,AA
IRL,IDA21,1,153210000.0,11.634213,1,0.626905,246.1699,1.611553,1,27.135343,6.4333,0.7,0.15,18.655278,1,AA
ITA,IDA1,1,30000000.0,7.065944,1,0.95281,,0.727819,0,24.818209,,3.5,0.19,0.0,1,BBB
ITA,IDA2,1,48360000.0,7.449205,1,0.924099,30.0296,0.727819,0,25.239446,,3.5,0.19,17.216708,1,BBB
ITA,IDA3,1,96720000.0,7.655258,1,0.833203,30.0296,0.727819,0,25.456448,-2.9361,3.5,0.19,17.694184,1,BBB
ITA,IDA4,1,181350000.0,8.074848,1,0.836241,33.9863,0.727819,1,25.893162,-2.9361,3.5,0.19,18.387331,1,BBB
ITA,IDA5,1,295900000.0,8.436896,1,0.8388,41.7134,0.727819,1,26.276962,-3.3698,3.5,0.19,19.015939,1,BBB
ITA,IDA6,1,455326600.0,9.045042,1,0.812575,42.8738,0.727819,1,26.893623,-8.9289,3.5,0.19,19.505532,1,BBB
ITA,IDA7,1,377659700.0,8.956422,1,0.746794,42.3381,0.727819,1,26.80753,-13.9028,3.5,0.19,19.936526,1,BBB
ITA,IDA8,1,638653000.0,9.565742,1,0.730718,35.4808,0.727819,1,27.417296,-13.1067,3.5,0.19,19.749504,1,BBB
ITA,IDA9,1,856250000.0,9.946249,1,0.730464,36.2382,0.727819,1,27.799873,-7.7894,3.5,0.19,20.274872,1,BBB
ITA,IDA10,1,950131000.0,9.840652,1,0.705543,37.6724,0.727819,1,27.696259,-7.525,3.5,0.19,20.568073,1,BBB
ITA,IDA11,1,319238600.0,10.04858,1,0.684888,42.802,0.727819,1,27.904688,-6.5366,3.5,0.19,20.67211,1,BBB
ITA,IDA12,1,450455000.0,10.001068,1,0.62818,44.5298,0.576261,1,27.85816,-1.8565,3.5,0.19,19.581449,1,BBB
ITA,IDA13,1,516310600.0,10.019108,1,0.631748,47.8713,0.777404,1,27.879245,-2.8418,3.5,0.19,19.925769,1,BBB
ITA,IDA14,1,812390200.0,10.375449,1,0.582037,49.1222,0.442005,1,28.254273,-3.4638,3.5,0.19,20.062219,1,BBB
ITA,IDA15,1,1229216500.0,10.540757,1,0.558811,54.828,0.199917,1,28.429665,-1.3459,3.5,0.19,20.515491,1,BBB
ITA,IDA16,1,818393900.0,10.48729,1,0.662123,51.6621,0.336157,1,28.394131,-4.01,3.5,0.19,20.929643,1,BBB
ITA,IDA17,1,765826900.0,10.482953,1,0.655515,54.0342,0.469511,1,28.397988,-3.5428,3.5,0.19,20.522854,1,BBB
ITA,IDA18,1,635301600.0,10.354295,1,0.661842,54.4321,0.433889,1,28.266068,-3.3121,3.5,0.19,20.456467,1,BBB
ITA,IDA19,1,662240000.0,10.428594,1,0.651657,58.6942,0.45861,1,28.333924,-2.2088,3.5,0.19,20.26961,1,BBB
ITA,IDA20,1,705880000.0,10.51468,1,0.676557,60.302,0.574774,1,28.409983,-9.3159,3.5,0.19,20.311139,1,BBB
ITA,IDA21,1,794200000.0,10.606222,1,0.7441,62.8238,0.792289,1,28.498468,-7.0962,3.5,0.19,20.374956,1,BBB
JPN,IDA1,1,41250000.0,6.653627,1,0.893386,,1.124925,0,25.032443,,8.0,0.3,0.0,1,A+
JPN,IDA2,1,66480000.00000001,7.348119,1,0.786958,19.1505,1.124925,0,25.778859,,8.0,0.3,17.535162,1,A+
JPN,IDA3,1,144000000.0,7.650049,1,0.736021,19.1505,1.124925,0,26.104193,,8.0,0.3,18.012412,1,A+
JPN,IDA4,1,495000000.0,8.309188,1,0.787095,18.8882,1.124925,1,26.813355,,8.0,0.3,18.785324,1,A+
JPN,IDA5,1,792000000.0,8.775362,1,0.757487,23.1271,1.124925,1,27.325948,,8.0,0.3,20.020068,1,A+
JPN,IDA6,1,1732158600.0,9.176654,1,0.733456,26.6494,1.124925,1,27.752687,,8.0,0.3,20.490072,1,A+
JPN,IDA7,1,1816937100.0,9.324334,1,0.674749,25.8035,1.124925,1,27.928028,,8.0,0.3,21.272634,1,A+
JPN,IDA8,1,2568366700.0,9.959004,1,0.656197,16.7888,1.124925,1,28.579101,,8.0,0.3,21.320418,1,A+
JPN,IDA9,1,3320564900.0,10.158184,1,0.65798,19.3357,1.124925,1,28.789757,7.3534,8.0,0.3,21.666536,1,A+
JPN,IDA10,1,3585400000.0,10.500819,1,0.634927,15.7233,1.124925,1,29.143274,4.723,8.0,0.3,21.923401,1,A+
